date,artist,weeks,current,peak,previous
2019/10/26,Dan + Shay,99,22,11,13
2019/10/26,Chris Brown,225,23,1,22
2019/10/26,The Beatles,100,24,3,14
2019/10/26,Halsey,201,25,1,23
2019/10/26,Lil Tecca,15,26,9,26
2019/10/26,Queen,77,27,1,30
2019/10/26,Justin Bieber,243,28,1,19
2019/10/26,Ariana Grande,245,29,1,27
2019/10/26,Imagine Dragons,245,30,1,29
2019/10/26,Sam Smith,180,31,1,31
2019/10/26,Kane Brown,122,32,2,34
2019/10/26,Lil Baby,75,33,8,32
2019/10/26,Harry Styles,20,34,1,0
2019/10/26,Lauren Daigle,85,35,3,28
2019/10/26,Lil Tjay,8,36,36,77
2019/10/26,Waterparks,1,37,37,0
2019/10/26,Cardi B,118,38,1,35
2019/10/26,Cody Jinks,3,39,19,0
2019/10/26,Wale,10,40,6,90
2019/10/26,Juice WRLD,74,41,1,36
2019/10/26,Panic! At The Disco,161,42,1,38
2019/10/26,Young Thug,98,43,8,39
2019/10/26,NF,86,44,1,42
2019/10/26,Hillsong Worship,11,45,13,0
2019/10/26,SHAED,11,46,39,46
2019/10/26,Jason Aldean,255,47,1,53
2019/10/26,Normani,58,48,22,43
2019/10/26,Marshmello,105,49,4,47
2019/10/26,Megan Thee Stallion,18,50,34,58
2019/10/26,Carrie Underwood,213,51,1,54
2019/10/26,Thomas Rhett,246,52,1,45
2019/10/26,Tool,11,53,1,69
2019/10/26,Old Dominion,139,54,10,57
2019/10/26,Fantasia,2,55,22,0
2019/10/26,Brantley Gilbert,59,56,3,16
2019/10/26,NLE Choppa,11,57,42,50
2019/10/26,Sam Hunt,208,58,5,0
2019/10/26,The Devil Wears Prada,1,59,59,0
2019/10/26,twenty one pilots,235,60,1,66
2019/10/26,Bruno Mars,265,61,1,52
2019/10/26,P!nk,174,62,1,51
2019/10/26,XXXTENTACION,113,63,1,49
2019/10/26,Michael Jackson,232,64,20,74
2019/10/26,Lacuna Coil,2,65,65,0
2019/10/26,Bad Bunny,83,66,23,48
2019/10/26,Jon Pardi,79,67,14,61
2019/10/26,The Lumineers,50,68,1,0
2019/10/26,A Boogie Wit da Hoodie,66,69,11,62
2019/10/26,Elton John,28,70,11,0
2019/10/26,Matt Stell,8,71,63,63
2019/10/26,Blake Shelton,246,72,1,56
2019/10/26,J Balvin,91,73,16,59
2019/10/26,Eminem,277,74,1,75
2019/10/26,J. Cole,178,75,1,64
2019/10/26,Blanco Brown,19,76,23,86
2019/10/26,Gunna,33,77,10,65
2019/10/26,Metallica,220,78,2,85
2019/10/26,Chris Stapleton,208,79,1,82
2019/10/26,Mustard,12,80,71,71
2019/10/26,Maren Morris,135,81,10,44
2019/10/26,Morgan Wallen,34,82,34,70
2019/10/26,Lady Gaga,137,83,1,78
2019/10/26,Chris Janson,20,84,39,83
2019/10/26,Saweetie,14,85,44,72
2019/10/26,Lana Del Rey,59,86,2,60
2019/10/26,5 Seconds Of Summer,134,87,1,73
2019/10/26,Big Thief,1,88,88,0
2019/10/26,Chris Lane,12,89,62,76
2019/10/26,Kevin Gates,59,90,5,37
2019/10/26,Russell Dickerson,20,91,69,87
2019/10/26,Michael Sweet,1,92,92,0
2019/10/26,Kenny Chesney,172,93,1,88
2019/10/26,Lynyrd Skynyrd,75,94,40,95
2019/10/26,"Tyler, The Creator",15,95,1,79
2019/10/26,Cole Swindell,153,96,8,96
2019/10/26,Justin Timberlake,186,97,1,97
2019/10/26,YNW Melly,17,98,35,93
2019/10/26,Swae Lee,52,99,22,92
2019/10/26,blackbear,20,100,33,0
2019/10/19,SuperM,2,1,1,0
2019/10/19,Post Malone,172,2,1,1
2019/10/19,Summer Walker,2,3,3,80
2019/10/19,DaBaby,26,4,2,2
2019/10/19,Lizzo,25,5,2,5
2019/10/19,Billie Eilish,59,6,1,4
2019/10/19,Travis Scott,179,7,1,35
2019/10/19,Taylor Swift,272,8,1,6
2019/10/19,Ed Sheeran,270,9,1,9
2019/10/19,Khalid,136,10,1,8
2019/10/19,Luke Combs,136,11,2,11
2019/10/19,Drake,276,12,1,12
2019/10/19,Dan + Shay,98,13,11,32
2019/10/19,The Beatles,99,14,3,3
2019/10/19,Camila Cabello,143,15,1,18
2019/10/19,Brantley Gilbert,58,16,3,0
2019/10/19,Jonas Brothers,32,17,1,15
2019/10/19,Lewis Capaldi,21,18,18,20
2019/10/19,Justin Bieber,242,19,1,38
2019/10/19,Shawn Mendes,244,20,1,19
2019/10/19,Lil Nas X,30,21,3,16
2019/10/19,Chris Brown,224,22,1,24
2019/10/19,Halsey,200,23,1,23
2019/10/19,BTS,157,24,1,13
2019/10/19,Maroon 5,276,25,1,25
2019/10/19,Lil Tecca,14,26,9,21
2019/10/19,Ariana Grande,244,27,1,22
2019/10/19,Lauren Daigle,84,28,3,36
2019/10/19,Imagine Dragons,244,29,1,26
2019/10/19,Queen,76,30,1,27
2019/10/19,Sam Smith,179,31,1,30
2019/10/19,Lil Baby,74,32,8,29
2019/10/19,Wilco,2,33,26,0
2019/10/19,Kane Brown,121,34,2,28
2019/10/19,Cardi B,117,35,1,31
2019/10/19,Juice WRLD,73,36,1,61
2019/10/19,Kevin Gates,58,37,5,10
2019/10/19,Panic! At The Disco,160,38,1,33
2019/10/19,Young Thug,97,39,8,34
2019/10/19,Dermot Kennedy,1,40,40,0
2019/10/19,The Avett Brothers,2,41,10,0
2019/10/19,NF,85,42,1,37
2019/10/19,Normani,57,43,22,42
2019/10/19,Maren Morris,134,44,10,93
2019/10/19,Thomas Rhett,245,45,1,44
2019/10/19,SHAED,10,46,39,39
2019/10/19,Marshmello,104,47,4,46
2019/10/19,Bad Bunny,82,48,23,48
2019/10/19,XXXTENTACION,112,49,1,45
2019/10/19,NLE Choppa,10,50,42,43
2019/10/19,P!nk,173,51,1,50
2019/10/19,Bruno Mars,264,52,1,40
2019/10/19,Jason Aldean,254,53,1,41
2019/10/19,Carrie Underwood,212,54,1,55
2019/10/19,YoungBoy Never Broke Again,63,55,26,0
2019/10/19,Blake Shelton,245,56,1,57
2019/10/19,Old Dominion,138,57,10,59
2019/10/19,Megan Thee Stallion,17,58,34,52
2019/10/19,J Balvin,90,59,16,47
2019/10/19,Lana Del Rey,58,60,2,53
2019/10/19,Jon Pardi,78,61,14,14
2019/10/19,A Boogie Wit da Hoodie,65,62,11,62
2019/10/19,Matt Stell,7,63,63,67
2019/10/19,J. Cole,177,64,1,51
2019/10/19,Gunna,32,65,10,60
2019/10/19,twenty one pilots,234,66,1,75
2019/10/19,Sturgill Simpson,6,67,12,17
2019/10/19,Angel Olsen,1,68,68,0
2019/10/19,Tool,10,69,1,49
2019/10/19,Morgan Wallen,33,70,34,65
2019/10/19,Mustard,11,71,71,79
2019/10/19,Saweetie,13,72,44,66
2019/10/19,5 Seconds Of Summer,133,73,1,73
2019/10/19,Michael Jackson,231,74,20,72
2019/10/19,Eminem,276,75,1,64
2019/10/19,Chris Lane,11,76,62,68
2019/10/19,Lil Tjay,7,77,68,71
2019/10/19,Lady Gaga,136,78,1,76
2019/10/19,"Tyler, The Creator",14,79,1,0
2019/10/19,Zach Williams,1,80,80,0
2019/10/19,Niall Horan,84,81,1,0
2019/10/19,Chris Stapleton,207,82,1,78
2019/10/19,Chris Janson,19,83,39,0
2019/10/19,Luke Bryan,272,84,1,77
2019/10/19,Metallica,219,85,2,82
2019/10/19,Blanco Brown,18,86,23,69
2019/10/19,Russell Dickerson,19,87,69,99
2019/10/19,Kenny Chesney,171,88,1,96
2019/10/19,Dierks Bentley,125,89,3,86
2019/10/19,Wale,9,90,6,90
2019/10/19,Meek Mill,76,91,1,97
2019/10/19,Swae Lee,51,92,22,88
2019/10/19,YNW Melly,16,93,35,87
2019/10/19,The Menzingers,1,94,94,0
2019/10/19,Lynyrd Skynyrd,74,95,40,74
2019/10/19,Cole Swindell,152,96,8,84
2019/10/19,Justin Timberlake,185,97,1,0
2019/10/19,Polo G,18,98,57,91
2019/10/19,Bayside,1,99,99,0
2019/10/19,21 Savage,92,100,5,0
2019/10/12,Post Malone,171,1,1,1
2019/10/12,DaBaby,25,2,2,17
2019/10/12,The Beatles,98,3,3,58
2019/10/12,Billie Eilish,58,4,1,6
2019/10/12,Lizzo,24,5,2,4
2019/10/12,Taylor Swift,271,6,1,5
2019/10/12,Whiskey Myers,1,7,7,0
2019/10/12,Khalid,135,8,1,7
2019/10/12,Ed Sheeran,269,9,1,8
2019/10/12,Kevin Gates,57,10,5,0
2019/10/12,Luke Combs,135,11,2,10
2019/10/12,Drake,275,12,1,9
2019/10/12,BTS,156,13,1,11
2019/10/12,Jon Pardi,77,14,14,0
2019/10/12,Jonas Brothers,31,15,1,15
2019/10/12,Lil Nas X,29,16,3,12
2019/10/12,Sturgill Simpson,5,17,12,0
2019/10/12,Camila Cabello,142,18,1,14
2019/10/12,Shawn Mendes,243,19,1,13
2019/10/12,Lewis Capaldi,20,20,19,19
2019/10/12,Lil Tecca,13,21,9,16
2019/10/12,Ariana Grande,243,22,1,18
2019/10/12,Halsey,199,23,1,21
2019/10/12,Chris Brown,223,24,1,22
2019/10/12,Maroon 5,275,25,1,20
2019/10/12,Imagine Dragons,243,26,1,24
2019/10/12,Queen,75,27,1,25
2019/10/12,Kane Brown,120,28,2,26
2019/10/12,Lil Baby,73,29,8,27
2019/10/12,Sam Smith,178,30,1,29
2019/10/12,Cardi B,116,31,1,30
2019/10/12,Dan + Shay,97,32,11,31
2019/10/12,Panic! At The Disco,159,33,1,32
2019/10/12,Young Thug,96,34,8,28
2019/10/12,Travis Scott,178,35,1,33
2019/10/12,Lauren Daigle,83,36,3,34
2019/10/12,NF,84,37,1,36
2019/10/12,Justin Bieber,241,38,1,37
2019/10/12,SHAED,9,39,39,59
2019/10/12,Bruno Mars,263,40,1,39
2019/10/12,Jason Aldean,253,41,1,45
2019/10/12,Normani,56,42,22,40
2019/10/12,NLE Choppa,9,43,42,42
2019/10/12,Thomas Rhett,244,44,1,41
2019/10/12,XXXTENTACION,111,45,1,44
2019/10/12,Marshmello,103,46,4,52
2019/10/12,J Balvin,89,47,16,61
2019/10/12,Bad Bunny,81,48,23,50
2019/10/12,Tool,9,49,1,35
2019/10/12,P!nk,172,50,1,47
2019/10/12,J. Cole,176,51,1,49
2019/10/12,Megan Thee Stallion,16,52,34,46
2019/10/12,Lana Del Rey,57,53,2,48
2019/10/12,Opeth,3,54,54,0
2019/10/12,Carrie Underwood,211,55,1,63
2019/10/12,Kristin Chenoweth,2,56,56,0
2019/10/12,Blake Shelton,244,57,1,54
2019/10/12,HellYeah,2,58,55,0
2019/10/12,Old Dominion,137,59,10,70
2019/10/12,Gunna,31,60,10,64
2019/10/12,Juice WRLD,72,61,1,55
2019/10/12,A Boogie Wit da Hoodie,64,62,11,51
2019/10/12,Zac Brown Band,123,63,1,2
2019/10/12,Eminem,275,64,1,53
2019/10/12,Morgan Wallen,32,65,34,66
2019/10/12,Saweetie,12,66,44,62
2019/10/12,Matt Stell,6,67,67,80
2019/10/12,Chris Lane,10,68,62,68
2019/10/12,Blanco Brown,17,69,23,60
2019/10/12,John Coltrane,3,70,34,0
2019/10/12,Lil Tjay,6,71,68,89
2019/10/12,Michael Jackson,230,72,20,88
2019/10/12,5 Seconds Of Summer,132,73,1,57
2019/10/12,Lynyrd Skynyrd,73,74,40,67
2019/10/12,twenty one pilots,233,75,1,72
2019/10/12,Lady Gaga,135,76,1,76
2019/10/12,Luke Bryan,271,77,1,65
2019/10/12,Chris Stapleton,206,78,1,74
2019/10/12,Mustard,10,79,79,79
2019/10/12,Summer Walker,1,80,80,0
2019/10/12,French Montana,30,81,10,0
2019/10/12,Metallica,218,82,2,85
2019/10/12,Young M.A,15,83,58,0
2019/10/12,Cole Swindell,151,84,8,0
2019/10/12,The Lumineers,49,85,1,43
2019/10/12,Dierks Bentley,124,86,3,75
2019/10/12,YNW Melly,15,87,35,86
2019/10/12,Swae Lee,50,88,22,81
2019/10/12,Nicki Minaj,236,89,2,0
2019/10/12,Wale,8,90,6,96
2019/10/12,Polo G,17,91,57,78
2019/10/12,The Replacements,2,92,92,0
2019/10/12,Maren Morris,133,93,10,77
2019/10/12,Willie Nelson,13,94,18,0
2019/10/12,OneRepublic,77,95,6,90
2019/10/12,Kenny Chesney,170,96,1,91
2019/10/12,Meek Mill,75,97,1,0
2019/10/12,Elton John,27,98,11,83
2019/10/12,Russell Dickerson,18,99,69,0
2019/10/12,Becky G,14,100,32,0
2019/10/5,Post Malone,170,1,1,1
2019/10/5,Zac Brown Band,122,2,1,0
2019/10/5,Blink-182,12,3,1,0
2019/10/5,Lizzo,23,4,2,4
2019/10/5,Taylor Swift,270,5,1,3
2019/10/5,Billie Eilish,57,6,1,5
2019/10/5,Khalid,134,7,1,6
2019/10/5,Ed Sheeran,268,8,1,8
2019/10/5,Drake,274,9,1,9
2019/10/5,Luke Combs,134,10,2,7
2019/10/5,BTS,155,11,1,21
2019/10/5,Lil Nas X,28,12,3,14
2019/10/5,Shawn Mendes,242,13,1,10
2019/10/5,Camila Cabello,141,14,1,16
2019/10/5,Jonas Brothers,30,15,1,12
2019/10/5,Lil Tecca,12,16,9,15
2019/10/5,DaBaby,24,17,16,19
2019/10/5,Ariana Grande,242,18,1,11
2019/10/5,Lewis Capaldi,19,19,19,20
2019/10/5,Maroon 5,274,20,1,52
2019/10/5,Halsey,198,21,1,18
2019/10/5,Chris Brown,222,22,1,17
2019/10/5,Brittany Howard,1,23,23,0
2019/10/5,Imagine Dragons,242,24,1,25
2019/10/5,Queen,74,25,1,23
2019/10/5,Kane Brown,119,26,2,35
2019/10/5,Lil Baby,72,27,8,29
2019/10/5,Young Thug,95,28,8,24
2019/10/5,Sam Smith,177,29,1,28
2019/10/5,Cardi B,115,30,1,27
2019/10/5,Dan + Shay,96,31,11,32
2019/10/5,Panic! At The Disco,158,32,1,34
2019/10/5,Travis Scott,177,33,1,30
2019/10/5,Lauren Daigle,82,34,3,39
2019/10/5,Tool,8,35,1,22
2019/10/5,NF,83,36,1,36
2019/10/5,Justin Bieber,240,37,1,40
2019/10/5,Jeremy Camp,3,38,38,0
2019/10/5,Bruno Mars,262,39,1,56
2019/10/5,Normani,55,40,22,44
2019/10/5,Thomas Rhett,243,41,1,59
2019/10/5,NLE Choppa,8,42,42,45
2019/10/5,The Lumineers,48,43,1,2
2019/10/5,XXXTENTACION,110,44,1,63
2019/10/5,Jason Aldean,252,45,1,38
2019/10/5,Megan Thee Stallion,15,46,34,46
2019/10/5,P!nk,171,47,1,48
2019/10/5,Lana Del Rey,56,48,2,33
2019/10/5,J. Cole,175,49,1,51
2019/10/5,Bad Bunny,80,50,23,49
2019/10/5,A Boogie Wit da Hoodie,63,51,11,47
2019/10/5,Marshmello,102,52,4,57
2019/10/5,Eminem,274,53,1,55
2019/10/5,Blake Shelton,243,54,1,61
2019/10/5,Juice WRLD,71,55,1,50
2019/10/5,Upchurch,4,56,56,0
2019/10/5,5 Seconds Of Summer,131,57,1,53
2019/10/5,The Beatles,97,58,5,79
2019/10/5,SHAED,8,59,58,66
2019/10/5,Blanco Brown,16,60,23,60
2019/10/5,J Balvin,88,61,16,64
2019/10/5,Saweetie,11,62,44,65
2019/10/5,Carrie Underwood,210,63,1,62
2019/10/5,Gunna,30,64,10,83
2019/10/5,Luke Bryan,270,65,1,58
2019/10/5,Morgan Wallen,31,66,34,69
2019/10/5,Lynyrd Skynyrd,72,67,40,70
2019/10/5,Chris Lane,9,68,62,74
2019/10/5,As I Lay Dying,1,69,69,0
2019/10/5,Old Dominion,136,70,10,77
2019/10/5,Lady Antebellum,56,71,6,0
2019/10/5,twenty one pilots,232,72,1,71
2019/10/5,Katy Perry,205,73,1,68
2019/10/5,Chris Stapleton,205,74,1,73
2019/10/5,Dierks Bentley,123,75,3,82
2019/10/5,Lady Gaga,134,76,1,78
2019/10/5,Maren Morris,132,77,10,89
2019/10/5,Polo G,16,78,57,81
2019/10/5,Mustard,9,79,79,88
2019/10/5,Matt Stell,5,80,80,91
2019/10/5,Swae Lee,49,81,22,80
2019/10/5,Miley Cyrus,89,82,12,42
2019/10/5,Elton John,26,83,11,75
2019/10/5,Grateful Dead,21,84,24,0
2019/10/5,Metallica,217,85,2,0
2019/10/5,YNW Melly,14,86,35,0
2019/10/5,Rick Ross,16,87,4,84
2019/10/5,Michael Jackson,229,88,20,96
2019/10/5,Lil Tjay,5,89,68,87
2019/10/5,OneRepublic,76,90,6,54
2019/10/5,Kenny Chesney,169,91,1,0
2019/10/5,Melanie Martinez,16,92,10,41
2019/10/5,"Earth, Wind & Fire",3,93,74,0
2019/10/5,The Chainsmokers,200,94,1,92
2019/10/5,AC/DC,38,95,6,0
2019/10/5,Wale,7,96,6,0
2019/10/5,Daddy Yankee,91,97,19,95
2019/10/5,Ella Mai,74,98,6,0
2019/10/5,Lauv,58,99,43,0
2019/10/5,Bazzi,79,100,34,94
2019/9/28,Post Malone,169,1,1,1
2019/9/28,The Lumineers,47,2,1,0
2019/9/28,Taylor Swift,269,3,1,2
2019/9/28,Lizzo,22,4,2,4
2019/9/28,Billie Eilish,56,5,1,3
2019/9/28,Khalid,133,6,1,5
2019/9/28,Luke Combs,133,7,2,13
2019/9/28,Ed Sheeran,267,8,1,7
2019/9/28,Drake,273,9,1,11
2019/9/28,Shawn Mendes,241,10,1,9
2019/9/28,Ariana Grande,241,11,1,19
2019/9/28,Jonas Brothers,29,12,1,14
2019/9/28,Korn,2,13,9,0
2019/9/28,Lil Nas X,27,14,3,17
2019/9/28,Lil Tecca,11,15,9,12
2019/9/28,Camila Cabello,140,16,1,8
2019/9/28,Chris Brown,221,17,1,27
2019/9/28,Halsey,197,18,1,31
2019/9/28,DaBaby,23,19,16,18
2019/9/28,Lewis Capaldi,18,20,20,20
2019/9/28,BTS,154,21,1,15
2019/9/28,Tool,7,22,1,6
2019/9/28,Queen,73,23,1,24
2019/9/28,Young Thug,94,24,8,21
2019/9/28,Imagine Dragons,241,25,1,23
2019/9/28,The Cars,1,26,26,0
2019/9/28,Cardi B,114,27,1,26
2019/9/28,Sam Smith,176,28,1,32
2019/9/28,Lil Baby,71,29,8,28
2019/9/28,Travis Scott,176,30,1,22
2019/9/28,Eddie Money,1,31,31,0
2019/9/28,Dan + Shay,95,32,11,29
2019/9/28,Lana Del Rey,55,33,2,25
2019/9/28,Panic! At The Disco,157,34,1,30
2019/9/28,Kane Brown,118,35,2,33
2019/9/28,NF,82,36,1,42
2019/9/28,Prince,63,37,1,0
2019/9/28,Jason Aldean,251,38,1,36
2019/9/28,Lauren Daigle,81,39,3,38
2019/9/28,Justin Bieber,239,40,1,37
2019/9/28,Melanie Martinez,15,41,10,10
2019/9/28,Miley Cyrus,88,42,12,79
2019/9/28,Starset,2,43,21,0
2019/9/28,Normani,54,44,22,41
2019/9/28,NLE Choppa,7,45,45,96
2019/9/28,Megan Thee Stallion,14,46,34,47
2019/9/28,A Boogie Wit da Hoodie,62,47,11,71
2019/9/28,P!nk,170,48,1,45
2019/9/28,Bad Bunny,79,49,23,48
2019/9/28,Juice WRLD,70,50,1,52
2019/9/28,J. Cole,174,51,1,53
2019/9/28,Maroon 5,273,52,1,68
2019/9/28,5 Seconds Of Summer,130,53,1,43
2019/9/28,OneRepublic,75,54,6,39
2019/9/28,Eminem,273,55,1,62
2019/9/28,Bruno Mars,261,56,1,44
2019/9/28,Marshmello,101,57,4,50
2019/9/28,Luke Bryan,269,58,1,40
2019/9/28,Thomas Rhett,242,59,1,51
2019/9/28,Blanco Brown,15,60,23,54
2019/9/28,Blake Shelton,242,61,1,46
2019/9/28,Carrie Underwood,209,62,1,56
2019/9/28,XXXTENTACION,109,63,1,35
2019/9/28,J Balvin,87,64,16,57
2019/9/28,Saweetie,10,65,44,55
2019/9/28,SHAED,7,66,58,58
2019/9/28,The Highwomen,2,67,16,16
2019/9/28,Katy Perry,204,68,1,83
2019/9/28,Morgan Wallen,30,69,34,61
2019/9/28,Lynyrd Skynyrd,71,70,40,90
2019/9/28,twenty one pilots,231,71,1,66
2019/9/28,Goo Goo Dolls,2,72,72,0
2019/9/28,Chris Stapleton,204,73,1,74
2019/9/28,Chris Lane,8,74,62,73
2019/9/28,Elton John,25,75,11,63
2019/9/28,The Hu,1,76,76,0
2019/9/28,Old Dominion,135,77,10,75
2019/9/28,Lady Gaga,133,78,1,72
2019/9/28,The Beatles,96,79,5,84
2019/9/28,Swae Lee,48,80,22,60
2019/9/28,Polo G,15,81,57,64
2019/9/28,Dierks Bentley,122,82,3,70
2019/9/28,Gunna,29,83,10,76
2019/9/28,Rick Ross,15,84,4,78
2019/9/28,Adele,227,85,1,100
2019/9/28,Meek Mill,74,86,1,67
2019/9/28,Lil Tjay,4,87,68,82
2019/9/28,Mustard,8,88,84,85
2019/9/28,Maren Morris,131,89,10,65
2019/9/28,Justin Moore,15,90,9,81
2019/9/28,Matt Stell,4,91,89,93
2019/9/28,The Chainsmokers,199,92,1,80
2019/9/28,SuperM,1,93,93,0
2019/9/28,Bazzi,78,94,34,92
2019/9/28,Daddy Yankee,90,95,19,88
2019/9/28,Michael Jackson,228,96,20,77
2019/9/28,YoungBoy Never Broke Again,62,97,26,86
2019/9/28,Ozuna,62,98,17,91
2019/9/28,Stereolab,1,99,99,0
2019/9/28,Russell Dickerson,17,100,69,0
2019/9/21,Post Malone,168,1,1,3
2019/9/21,Taylor Swift,268,2,1,2
2019/9/21,Billie Eilish,55,3,1,6
2019/9/21,Lizzo,21,4,2,5
2019/9/21,Khalid,132,5,1,7
2019/9/21,Tool,6,6,1,1
2019/9/21,Ed Sheeran,266,7,1,10
2019/9/21,Camila Cabello,139,8,1,18
2019/9/21,Shawn Mendes,240,9,1,11
2019/9/21,Melanie Martinez,14,10,10,0
2019/9/21,Drake,272,11,1,12
2019/9/21,Lil Tecca,10,12,9,9
2019/9/21,Luke Combs,132,13,2,13
2019/9/21,Jonas Brothers,28,14,1,14
2019/9/21,BTS,153,15,1,8
2019/9/21,The Highwomen,1,16,16,0
2019/9/21,Lil Nas X,26,17,3,17
2019/9/21,DaBaby,22,18,16,19
2019/9/21,Ariana Grande,240,19,1,16
2019/9/21,Lewis Capaldi,17,20,20,23
2019/9/21,Young Thug,93,21,8,15
2019/9/21,Travis Scott,175,22,1,20
2019/9/21,Imagine Dragons,240,23,1,22
2019/9/21,Queen,72,24,1,21
2019/9/21,Lana Del Rey,54,25,2,4
2019/9/21,Cardi B,113,26,1,26
2019/9/21,Chris Brown,220,27,1,24
2019/9/21,Lil Baby,70,28,8,29
2019/9/21,Dan + Shay,94,29,11,25
2019/9/21,Panic! At The Disco,156,30,1,27
2019/9/21,Halsey,196,31,1,31
2019/9/21,Sam Smith,175,32,1,30
2019/9/21,Kane Brown,117,33,2,28
2019/9/21,Lindsey Stirling,10,34,11,0
2019/9/21,XXXTENTACION,108,35,1,56
2019/9/21,Jason Aldean,250,36,1,46
2019/9/21,Justin Bieber,238,37,1,33
2019/9/21,Lauren Daigle,80,38,3,34
2019/9/21,OneRepublic,74,39,6,0
2019/9/21,Luke Bryan,268,40,1,37
2019/9/21,Normani,53,41,22,35
2019/9/21,NF,81,42,1,42
2019/9/21,5 Seconds Of Summer,129,43,1,32
2019/9/21,Bruno Mars,260,44,1,36
2019/9/21,P!nk,169,45,1,45
2019/9/21,Blake Shelton,241,46,1,47
2019/9/21,Megan Thee Stallion,13,47,34,43
2019/9/21,Bad Bunny,78,48,23,41
2019/9/21,Home Free,3,49,49,0
2019/9/21,Marshmello,100,50,4,44
2019/9/21,Thomas Rhett,241,51,1,50
2019/9/21,Juice WRLD,69,52,1,38
2019/9/21,J. Cole,173,53,1,48
2019/9/21,Blanco Brown,14,54,23,39
2019/9/21,Saweetie,9,55,44,52
2019/9/21,Carrie Underwood,208,56,1,61
2019/9/21,J Balvin,86,57,16,54
2019/9/21,SHAED,6,58,58,62
2019/9/21,Sheryl Crow,3,59,38,40
2019/9/21,Swae Lee,47,60,22,60
2019/9/21,Morgan Wallen,29,61,34,53
2019/9/21,Eminem,272,62,1,70
2019/9/21,Elton John,24,63,11,49
2019/9/21,Polo G,14,64,57,57
2019/9/21,Maren Morris,130,65,10,66
2019/9/21,twenty one pilots,230,66,1,63
2019/9/21,Meek Mill,73,67,1,74
2019/9/21,Maroon 5,272,68,1,55
2019/9/21,Kelsea Ballerini,90,69,18,0
2019/9/21,Dierks Bentley,121,70,3,81
2019/9/21,A Boogie Wit da Hoodie,61,71,11,78
2019/9/21,Lady Gaga,132,72,1,72
2019/9/21,Chris Lane,7,73,62,82
2019/9/21,Chris Stapleton,203,74,1,68
2019/9/21,Old Dominion,134,75,10,77
2019/9/21,Gunna,28,76,10,79
2019/9/21,Michael Jackson,227,77,20,91
2019/9/21,Rick Ross,14,78,4,71
2019/9/21,Miley Cyrus,87,79,12,65
2019/9/21,The Chainsmokers,198,80,1,69
2019/9/21,Justin Moore,14,81,9,73
2019/9/21,Lil Tjay,3,82,68,75
2019/9/21,Katy Perry,203,83,1,51
2019/9/21,The Beatles,95,84,5,95
2019/9/21,Mustard,7,85,84,84
2019/9/21,YoungBoy Never Broke Again,61,86,26,0
2019/9/21,Anuel AA,7,87,79,0
2019/9/21,Daddy Yankee,89,88,19,90
2019/9/21,Florida Georgia Line,272,89,1,76
2019/9/21,Lynyrd Skynyrd,70,90,40,83
2019/9/21,Ozuna,61,91,17,87
2019/9/21,Bazzi,77,92,34,89
2019/9/21,Matt Stell,3,93,89,96
2019/9/21,Creedence Clearwater Revival,4,94,57,0
2019/9/21,Sleeping With Sirens,3,95,38,0
2019/9/21,NLE Choppa,6,96,74,88
2019/9/21,Nicki Minaj,235,97,2,67
2019/9/21,Ella Mai,73,98,6,92
2019/9/21,Ava Max,37,99,24,94
2019/9/21,Adele,226,100,1,98
2019/9/14,Tool,5,1,1,69
2019/9/14,Taylor Swift,267,2,1,1
2019/9/14,Post Malone,167,3,1,4
2019/9/14,Lana Del Rey,53,4,2,0
2019/9/14,Lizzo,20,5,2,2
2019/9/14,Billie Eilish,54,6,1,3
2019/9/14,Khalid,131,7,1,5
2019/9/14,BTS,152,8,1,11
2019/9/14,Lil Tecca,9,9,9,17
2019/9/14,Ed Sheeran,265,10,1,6
2019/9/14,Shawn Mendes,239,11,1,7
2019/9/14,Drake,271,12,1,9
2019/9/14,Luke Combs,131,13,2,12
2019/9/14,Jonas Brothers,27,14,1,13
2019/9/14,Young Thug,92,15,8,10
2019/9/14,Ariana Grande,239,16,1,14
2019/9/14,Lil Nas X,25,17,3,15
2019/9/14,Camila Cabello,138,18,1,19
2019/9/14,DaBaby,21,19,16,16
2019/9/14,Travis Scott,174,20,1,34
2019/9/14,Queen,71,21,1,21
2019/9/14,Imagine Dragons,239,22,1,20
2019/9/14,Lewis Capaldi,16,23,23,25
2019/9/14,Chris Brown,219,24,1,23
2019/9/14,Dan + Shay,93,25,11,18
2019/9/14,Cardi B,112,26,1,22
2019/9/14,Panic! At The Disco,155,27,1,24
2019/9/14,Kane Brown,116,28,2,32
2019/9/14,Lil Baby,69,29,8,26
2019/9/14,Sam Smith,174,30,1,27
2019/9/14,Halsey,195,31,1,29
2019/9/14,5 Seconds Of Summer,128,32,1,31
2019/9/14,Justin Bieber,237,33,1,33
2019/9/14,Lauren Daigle,79,34,3,39
2019/9/14,Normani,52,35,22,36
2019/9/14,Bruno Mars,259,36,1,48
2019/9/14,Luke Bryan,267,37,1,41
2019/9/14,Juice WRLD,68,38,1,51
2019/9/14,Blanco Brown,13,39,23,35
2019/9/14,Sheryl Crow,2,40,38,0
2019/9/14,Bad Bunny,77,41,23,42
2019/9/14,NF,80,42,1,37
2019/9/14,Megan Thee Stallion,12,43,34,50
2019/9/14,Marshmello,99,44,4,38
